,id,song,album,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_id,date
136,2yg9UN4eo5eMVJ7OB4RWj3,Survival,Scorpion,Drake,0.133,0.607,136187.0,0.596,0.0,9.0,0.123,-9.09,0.0,0.358,77.324,4.0,0.149,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
137,0TlLq3lA83rQOYtrqBqSct,Nonstop,Scorpion,Drake,0.0164,0.912,238614.0,0.412,0.013,7.0,0.104,-8.074,1.0,0.124,154.983,4.0,0.422,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
138,3szf2z1Cy1QMrtHrbn8rz9,Elevate,Scorpion,Drake,0.015,0.758,184960.0,0.474,0.0,1.0,0.116,-8.72,1.0,0.146,76.062,4.0,0.0541,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
139,5Psnhdkyanjpgc2P8A5TSM,Emotionless,Scorpion,Drake,0.0249,0.413,302173.0,0.677,0.0,1.0,0.0793,-5.12,1.0,0.255,172.501,4.0,0.0845,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
140,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Scorpion,Drake,0.0332,0.754,198973.0,0.449,8.29e-05,7.0,0.552,-9.211,1.0,0.109,77.169,4.0,0.357,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
141,3qN5qMTKyEEmiTZD38BNTT,I'm Upset,Scorpion,Drake,0.279,0.899,214467.0,0.586,0.0,11.0,0.0836,-7.866,0.0,0.344,150.001,4.0,0.492,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
142,0zqy3ss4CwD6u4QPksS0nI,8 Out Of 10,Scorpion,Drake,0.161,0.529,195720.0,0.69,0.0,2.0,0.498,-7.87,1.0,0.74,170.54,4.0,0.311,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
143,7rC5Pl8rQSX4myONQHYPBK,Mob Ties,Scorpion,Drake,0.0456,0.755,205147.0,0.575,0.00124,4.0,0.276,-8.393,0.0,0.0678,85.987,4.0,0.49,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
144,1dUHF4RyMmMTveJ0Rby6Xm,Can’t Take A Joke,Scorpion,Drake,0.128,0.761,163974.0,0.598,0.0,10.0,0.0839,-7.249,0.0,0.182,173.897,4.0,0.447,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
145,6cblRiEGDRNZgowcm951R3,Sandra’s Rose,Scorpion,Drake,0.0481,0.487,216333.0,0.849,0.0,1.0,0.143,-5.432,1.0,0.246,152.093,4.0,0.52,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
146,4ksuI04WMvUnJbHQjgs3L5,Talk Up (feat. Jay-Z),Scorpion,Drake,0.00359,0.758,223240.0,0.49,6.61e-06,11.0,0.292,-9.877,1.0,0.139,140.116,4.0,0.335,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
147,1Tnw0ItH1Macok8gblnPPd,Is There More,Scorpion,Drake,0.727,0.698,226907.0,0.547,0.0,1.0,0.159,-7.607,1.0,0.315,83.801,4.0,0.548,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
148,11L064movtyopGdLiX4sVg,Peak,Scorpion,Drake,0.85,0.686,206027.0,0.215,0.000123,9.0,0.106,-13.54,0.0,0.0387,91.998,4.0,0.273,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
149,4HG1YiGBseVKzjyKcmAJen,Summer Games,Scorpion,Drake,0.477,0.775,247893.0,0.482,0.0456,1.0,0.11,-11.269,1.0,0.0357,136.016,4.0,0.134,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
150,4c2xt1trwYZpMqPWY35Xi9,Jaded,Scorpion,Drake,0.037,0.766,262453.0,0.271,0.0,0.0,0.175,-5.697,1.0,0.0412,116.02,4.0,0.0371,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
151,3CA9pLiwRIGtUBiMjbZmRw,Nice For What,Scorpion,Drake,0.0891,0.586,210747.0,0.909,0.000109,8.0,0.119,-6.474,1.0,0.0705,93.394,4.0,0.757,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
152,2WP8G2pdddDmnh1xbfKBOI,Finesse,Scorpion,Drake,0.133,0.807,182080.0,0.32,0.000328,0.0,0.101,-8.152,0.0,0.0582,94.99,4.0,0.298,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
153,4SUwJA3eUVNHExxMPEUhQe,Ratchet Happy Birthday,Scorpion,Drake,0.106,0.657,207307.0,0.571,0.00121,2.0,0.0735,-12.519,1.0,0.14,167.961,4.0,0.626,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
154,41a7dZcq30Ss5kPMayWRV0,That’s How You Feel,Scorpion,Drake,0.117,0.85,157605.0,0.473,0.0105,10.0,0.108,-5.747,0.0,0.209,85.454,4.0,0.38,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
155,4n1bdaKwynQndm47x5HqWX,Blue Tint,Scorpion,Drake,0.013,0.888,162800.0,0.372,0.0,7.0,0.184,-10.254,0.0,0.358,133.998,4.0,0.123,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
156,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Scorpion,Drake,0.0589,0.835,217925.0,0.626,6e-05,1.0,0.396,-5.833,1.0,0.125,91.03,4.0,0.35,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
157,6G8kHiVZ1jW7vHMPVRNZU0,Don’t Matter To Me (with Michael Jackson),Scorpion,Drake,0.493,0.826,245787.0,0.318,0.0131,10.0,0.11,-12.391,1.0,0.0574,103.002,4.0,0.138,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
158,3mvYQKm8h6M5K5h0nVPY9S,After Dark (feat. Static Major & Ty Dolla $ign),Scorpion,Drake,0.0414,0.686,289560.0,0.428,0.0,2.0,0.138,-13.072,1.0,0.192,141.95,4.0,0.329,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
159,44Du2IM1bGY7dicmLfXbUs,Final Fantasy,Scorpion,Drake,0.422,0.5,219960.0,0.448,8.03e-06,0.0,0.115,-10.977,1.0,0.442,144.204,1.0,0.104,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
160,09lmraDvzBT3pUQ2rUtJzK,March 14,Scorpion,Drake,0.406,0.558,309560.0,0.415,0.0,10.0,0.36,-7.355,0.0,0.358,127.096,4.0,0.317,1ATL5GLyefJaxhQzSPVrLX,2018-06-29
273,0v2LUO8oTHnkjQ8MmKuXyk,raindrops (an angel cried),Sweetener,Ariana Grande,0.942,0.336,37640.0,0.231,0.0,1.0,0.188,-6.217,1.0,0.0497,168.685,5.0,0.429,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17
274,4mLkiFppf8Xvem6BSY34qw,blazed (feat. Pharrell Williams),Sweetener,Ariana Grande,0.0793,0.795,196360.0,0.759,0.0,6.0,0.0805,-6.348,1.0,0.0528,110.021,4.0,0.855,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17
275,0sdbFOyfgAhAhWq8DpzkaW,the light is coming (feat. Nicki Minaj),Sweetener,Ariana Grande,0.0122,0.877,228373.0,0.547,1.51e-05,7.0,0.028,-5.705,1.0,0.18,99.034,4.0,0.687,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17
276,1xWH8zYtDeS9mW1JJG23VZ,R.E.M,Sweetener,Ariana Grande,0.375,0.831,245667.0,0.485,1.47e-05,10.0,0.118,-6.677,0.0,0.15,80.022,4.0,0.622,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17
277,5OCJzvD7sykQEKHH7qAC3C,God is a woman,Sweetener,Ariana Grande,0.0233,0.602,197547.0,0.658,6e-05,1.0,0.237,-5.934,1.0,0.0558,145.031,4.0,0.268,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17
278,70khXICDeTTxgYtw3EysKH,sweetener,Sweetener,Ariana Grande,0.248,0.721,208493.0,0.459,0.0,4.0,0.212,-6.408,1.0,0.032,119.914,4.0,0.46,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17
279,5YeHLHDdQ4nKHk81XFWhCU,successful,Sweetener,Ariana Grande,0.107,0.847,227387.0,0.603,7.4e-06,0.0,0.106,-4.607,0.0,0.0397,114.045,4.0,0.735,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17
280,0WdR2AyLW1Drd3OUdwezM0,everytime,Sweetener,Ariana Grande,0.186,0.71,172107.0,0.614,0.0,10.0,0.0974,-6.757,0.0,0.0431,148.152,4.0,0.658,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17
281,4OafepJy2teCjYJbvFE60J,breathin,Sweetener,Ariana Grande,0.0211,0.568,198160.0,0.656,1.37e-05,8.0,0.213,-5.413,1.0,0.0433,100.049,4.0,0.364,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17
282,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Sweetener,Ariana Grande,0.04,0.699,205920.0,0.713,3.11e-06,9.0,0.294,-5.507,0.0,0.0594,121.993,4.0,0.354,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17
283,4b7mLZQWsy0rLnrMtPA9fQ,borderline (feat. Missy Elliott),Sweetener,Ariana Grande,0.058,0.761,177533.0,0.818,0.0,6.0,0.11,-5.238,0.0,0.0978,110.99,4.0,0.348,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17
284,3NbTQ8ZbHU6MSEVUFAVCJ9,better off,Sweetener,Ariana Grande,0.216,0.597,171333.0,0.524,0.0,11.0,0.112,-7.247,1.0,0.0537,92.568,4.0,0.0549,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17
285,14kYOiFVPb7E7NfFbqhdln,goodnight n go,Sweetener,Ariana Grande,0.0217,0.708,189507.0,0.454,0.0,1.0,0.073,-7.07,1.0,0.0395,110.963,4.0,0.24,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17
286,0XOnMqLQDO89iAg7dWWwnG,pete davidson,Sweetener,Ariana Grande,0.43,0.652,73813.0,0.31,1.16e-05,4.0,0.182,-10.212,1.0,0.0509,119.913,4.0,0.304,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17
287,7u6DMPznGbpziuEgCE0JGQ,get well soon,Sweetener,Ariana Grande,0.657,0.604,322027.0,0.449,0.0,9.0,0.0932,-6.564,0.0,0.0353,100.355,4.0,0.528,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17
423,7oolFzHipTMg2nL7shhdz2,Eraser,÷ (Divide),Ed Sheeran,0.086,0.64,227427.0,0.812,0.0,8.0,0.0509,-5.647,0.0,0.0834,86.013,4.0,0.914,3T4tUhGYeRNVUGevb0wThu,2017-03-03
424,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,÷ (Divide),Ed Sheeran,0.0232,0.461,261154.0,0.834,1.14e-05,2.0,0.14,-4.868,1.0,0.0989,135.007,4.0,0.471,3T4tUhGYeRNVUGevb0wThu,2017-03-03
425,51ChrwmUPDJvedPQnIU8Ls,Dive,÷ (Divide),Ed Sheeran,0.355,0.761,238440.0,0.386,0.0,4.0,0.0953,-6.158,1.0,0.0399,134.943,3.0,0.526,3T4tUhGYeRNVUGevb0wThu,2017-03-03
426,7qiZfU4dY1lWllzX7mPBI3,Shape of You,÷ (Divide),Ed Sheeran,0.581,0.825,233713.0,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,4.0,0.931,3T4tUhGYeRNVUGevb0wThu,2017-03-03
427,0tgVpDi06FyKpA1z0VMD4v,Perfect,÷ (Divide),Ed Sheeran,0.163,0.599,263400.0,0.448,0.0,8.0,0.106,-6.312,1.0,0.0232,95.05,3.0,0.168,3T4tUhGYeRNVUGevb0wThu,2017-03-03
428,0afhq8XCExXpqazXczTSve,Galway Girl,÷ (Divide),Ed Sheeran,0.0735,0.624,170827.0,0.876,0.0,9.0,0.327,-3.374,1.0,0.1,99.943,4.0,0.781,3T4tUhGYeRNVUGevb0wThu,2017-03-03
429,2RttW7RAu5nOAfq6YFvApB,Happier,÷ (Divide),Ed Sheeran,0.536,0.522,207520.0,0.385,0.0,0.0,0.135,-7.355,1.0,0.0288,89.792,4.0,0.236,3T4tUhGYeRNVUGevb0wThu,2017-03-03
430,5HDPtsnyb3maFmPL8LLUTG,New Man,÷ (Divide),Ed Sheeran,0.0559,0.78,189280.0,0.745,0.0,7.0,0.0595,-3.97,1.0,0.145,94.026,4.0,0.862,3T4tUhGYeRNVUGevb0wThu,2017-03-03
431,2dfHh7ECGxfNqZTQno09Vk,Hearts Don't Break Around Here,÷ (Divide),Ed Sheeran,0.719,0.604,248413.0,0.366,0.0,7.0,0.162,-7.881,1.0,0.0267,105.177,3.0,0.181,3T4tUhGYeRNVUGevb0wThu,2017-03-03
432,2pJZ1v8HezrAoZ0Fhzby92,What Do I Know?,÷ (Divide),Ed Sheeran,0.251,0.838,237333.0,0.492,0.0,1.0,0.262,-5.69,0.0,0.038,115.092,4.0,0.895,3T4tUhGYeRNVUGevb0wThu,2017-03-03
433,6PJ8FF6UR8FZXfEvpHkIVN,How Would You Feel (Paean),÷ (Divide),Ed Sheeran,0.424,0.617,280533.0,0.439,0.0,9.0,0.127,-5.63,1.0,0.0269,139.979,4.0,0.242,3T4tUhGYeRNVUGevb0wThu,2017-03-03
434,4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,÷ (Divide),Ed Sheeran,0.914,0.589,221107.0,0.242,0.0,6.0,0.0887,-10.517,1.0,0.0442,89.749,4.0,0.257,3T4tUhGYeRNVUGevb0wThu,2017-03-03
435,3Lfiu5sZ4M4B6JaKMBc0FU,Barcelona,÷ (Divide),Ed Sheeran,0.448,0.747,191147.0,0.76,0.0,1.0,0.153,-4.294,1.0,0.187,99.975,4.0,0.682,3T4tUhGYeRNVUGevb0wThu,2017-03-03
436,6SznMYPQJHzr3IwsAHLId2,Bibia Be Ye Ye,÷ (Divide),Ed Sheeran,0.52,0.738,176747.0,0.677,0.0,7.0,0.133,-5.121,1.0,0.0824,127.067,4.0,0.882,3T4tUhGYeRNVUGevb0wThu,2017-03-03
437,35QZaWQRkmnAVqBF1TLCxQ,Nancy Mulligan,÷ (Divide),Ed Sheeran,0.117,0.68,179787.0,0.852,0.0,7.0,0.0866,-4.35,1.0,0.0349,101.993,4.0,0.858,3T4tUhGYeRNVUGevb0wThu,2017-03-03
438,6TIU9Ehmi6dMzZK73Ym4yj,Save Myself,÷ (Divide),Ed Sheeran,0.85,0.552,247107.0,0.29,0.0,10.0,0.227,-5.617,1.0,0.0448,78.842,4.0,0.481,3T4tUhGYeRNVUGevb0wThu,2017-03-03
896,1E1uGhNdBe6Dddbgs2KqtZ,Jumpsuit,Trench,twenty one pilots,0.00849,0.62,238560.0,0.61,0.162,11.0,0.205,-8.329,0.0,0.0373,127.052,4.0,0.235,621cXqrTSSJi1WqDMSLmbL,2018-10-05
897,2uBhGx3m5iJrtsql8Qk00j,Levitate,Trench,twenty one pilots,0.0857,0.7,145947.0,0.934,0.226,6.0,0.114,-5.941,0.0,0.17,92.973,4.0,0.224,621cXqrTSSJi1WqDMSLmbL,2018-10-05
898,01vv2AjxgP4uUyb8waYO5Y,Morph,Trench,twenty one pilots,0.0747,0.734,258853.0,0.607,0.000577,8.0,0.0968,-7.249,0.0,0.0806,90.023,4.0,0.518,621cXqrTSSJi1WqDMSLmbL,2018-10-05
899,5HeKOKc4phmLn8e4I7EkzD,My Blood,Trench,twenty one pilots,0.0563,0.749,229120.0,0.723,0.022,1.0,0.0977,-6.609,1.0,0.0432,108.999,4.0,0.674,621cXqrTSSJi1WqDMSLmbL,2018-10-05
900,23OXdR7YuUBVWh5hSnYJau,Chlorine,Trench,twenty one pilots,0.0735,0.609,324467.0,0.674,0.06,10.0,0.345,-7.388,0.0,0.0548,90.009,4.0,0.315,621cXqrTSSJi1WqDMSLmbL,2018-10-05
901,5G6Gt9RtNaeIE418pd4yre,Smithereens,Trench,twenty one pilots,0.296,0.764,177040.0,0.548,1.01e-05,6.0,0.0769,-7.627,1.0,0.14,151.02,4.0,0.519,621cXqrTSSJi1WqDMSLmbL,2018-10-05
902,0sXvjZV7p4uvyPN4uQo3FH,Neon Gravestones,Trench,twenty one pilots,0.379,0.73,240267.0,0.427,0.000309,11.0,0.0893,-9.834,0.0,0.138,149.45,3.0,0.392,621cXqrTSSJi1WqDMSLmbL,2018-10-05
903,7I3skNaQdvZSS7zXY2VHId,The Hype,Trench,twenty one pilots,0.0105,0.53,265373.0,0.816,0.00061,9.0,0.379,-6.149,1.0,0.0503,87.019,4.0,0.371,621cXqrTSSJi1WqDMSLmbL,2018-10-05
904,5SehvGGC53A7SZKCLXQcyt,Nico And The Niners,Trench,twenty one pilots,0.0699,0.728,225040.0,0.602,7.01e-06,9.0,0.318,-7.748,0.0,0.185,140.081,4.0,0.328,621cXqrTSSJi1WqDMSLmbL,2018-10-05
905,6gFtgkh8ShkrJn52Cbdhxy,Cut My Lip,Trench,twenty one pilots,0.12,0.641,282613.0,0.561,0.0021,4.0,0.358,-5.856,1.0,0.0355,111.938,4.0,0.678,621cXqrTSSJi1WqDMSLmbL,2018-10-05
906,5INKIG4QNuD4xq7qZcfPzp,Bandito,Trench,twenty one pilots,0.256,0.661,330987.0,0.52,0.0246,11.0,0.105,-8.367,0.0,0.028,127.089,4.0,0.427,621cXqrTSSJi1WqDMSLmbL,2018-10-05
907,7daBwTiPNOVgoMUG4SICgh,Pet Cheetah,Trench,twenty one pilots,0.0615,0.653,198360.0,0.684,0.000387,7.0,0.27,-7.052,0.0,0.199,110.049,4.0,0.355,621cXqrTSSJi1WqDMSLmbL,2018-10-05
908,1CDVadnneswMxi6gBqJTtC,Legend,Trench,twenty one pilots,0.0948,0.716,172560.0,0.575,0.000257,0.0,0.0829,-6.209,1.0,0.0368,85.937,4.0,0.797,621cXqrTSSJi1WqDMSLmbL,2018-10-05
909,5HCXMBxZIVaVLXpyoqPM3g,Leave The City,Trench,twenty one pilots,0.726,0.506,280493.0,0.379,0.00458,4.0,0.0956,-11.64,0.0,0.0334,134.985,4.0,0.299,621cXqrTSSJi1WqDMSLmbL,2018-10-05
1224,2Gnsof1hvZzjE1xdLRpjtf,Over My Dead Body,Take Care,Drake,0.759,0.489,272573.0,0.57,2.1e-06,1.0,0.179,-10.291,1.0,0.306,185.516,4.0,0.584,6X1x82kppWZmDzlXXK3y3q,2011
1225,6Z01gUquJsjJC67uNWm6P0,Shot For Me,Take Care,Drake,0.0555,0.566,224720.0,0.465,0.0,2.0,0.567,-11.714,1.0,0.235,143.015,4.0,0.177,6X1x82kppWZmDzlXXK3y3q,2011
1226,6LxSe8YmdPxy095Ux6znaQ,Headlines,Take Care,Drake,0.365,0.636,235987.0,0.566,0.000353,6.0,0.0917,-7.16,0.0,0.106,151.894,4.0,0.425,6X1x82kppWZmDzlXXK3y3q,2011
1227,0V4l4GQhgnWQGtCWpvA7va,Crew Love,Take Care,Drake,0.227,0.418,208813.0,0.546,0.0,0.0,0.229,-9.057,0.0,0.238,160.152,4.0,0.294,6X1x82kppWZmDzlXXK3y3q,2011
1228,124NFj84ppZ5pAxTuVQYCQ,Take Care,Take Care,Drake,0.0267,0.629,277387.0,0.515,1.22e-05,0.0,0.0888,-10.358,0.0,0.265,121.845,4.0,0.299,6X1x82kppWZmDzlXXK3y3q,2011
1229,047fCsbO4NdmwCBn8pcUXl,Marvins Room,Take Care,Drake,0.646,0.492,347227.0,0.26,0.00178,9.0,0.0705,-17.341,0.0,0.0921,111.519,5.0,0.312,6X1x82kppWZmDzlXXK3y3q,2011
1230,1ZyudLFv35SRvY5SvTZqJx,Buried Alive Interlude,Take Care,Drake,0.412,0.711,150960.0,0.543,0.0,0.0,0.505,-12.692,1.0,0.112,102.01,4.0,0.801,6X1x82kppWZmDzlXXK3y3q,2011
1231,1D9XLqQp2YYiOxrr5KLb8K,Under Ground Kings,Take Care,Drake,5.2e-05,0.487,212613.0,0.712,0.0,8.0,0.198,-7.323,1.0,0.27,156.209,4.0,0.397,6X1x82kppWZmDzlXXK3y3q,2011
1232,7udsBKuqnJ5csWTAkR0vEI,We'll Be Fine,Take Care,Drake,0.00171,0.386,247947.0,0.488,0.0,1.0,0.64,-7.303,0.0,0.422,193.397,4.0,0.217,6X1x82kppWZmDzlXXK3y3q,2011
1233,7yfg0Eer6UZZt5tZ1XdsWz,Make Me Proud,Take Care,Drake,0.00268,0.684,219893.0,0.486,0.000148,1.0,0.157,-10.155,1.0,0.132,131.913,4.0,0.355,6X1x82kppWZmDzlXXK3y3q,2011
1234,1QBwk6GTCxVdC2hoSw9tlM,Lord Knows,Take Care,Drake,0.0786,0.417,307640.0,0.887,0.0,5.0,0.834,-5.551,0.0,0.367,167.579,4.0,0.303,6X1x82kppWZmDzlXXK3y3q,2011
1235,2FbGlEPAjNhWvrVvlentVq,Cameras / Good Ones Go Interlude - Medley,Take Care,Drake,0.255,0.441,434960.0,0.403,1.27e-05,2.0,0.13,-11.18,0.0,0.147,139.92,4.0,0.158,6X1x82kppWZmDzlXXK3y3q,2011
1236,4eSGSqP2TZvvX0kadZZttM,Doing It Wrong,Take Care,Drake,0.841,0.397,265120.0,0.172,6.78e-05,6.0,0.108,-15.698,0.0,0.0445,101.275,4.0,0.123,6X1x82kppWZmDzlXXK3y3q,2011
1237,74atKkOasLOVzvqB6mYgga,The Real Her,Take Care,Drake,0.166,0.567,321080.0,0.309,0.0,8.0,0.12,-14.254,1.0,0.385,65.041,4.0,0.509,6X1x82kppWZmDzlXXK3y3q,2011
1238,7t1lBIr3WIEtqQEOdZFMUf,Look What You've Done,Take Care,Drake,0.485,0.495,301960.0,0.351,0.0,3.0,0.0967,-14.669,0.0,0.34,134.369,4.0,0.271,6X1x82kppWZmDzlXXK3y3q,2011
1239,0m1KYWlT6LhFRBDVq9UNx4,HYFR (Hell Ya Fucking Right),Take Care,Drake,0.123,0.444,206627.0,0.627,0.0,7.0,0.0795,-8.744,0.0,0.252,98.21,3.0,0.359,6X1x82kppWZmDzlXXK3y3q,2011
1240,0jF2AdhsalO1L7KkhK4LE5,Practice,Take Care,Drake,0.574,0.446,237733.0,0.239,7.76e-05,1.0,0.12,-15.327,1.0,0.0876,104.675,4.0,0.31,6X1x82kppWZmDzlXXK3y3q,2011
1241,4xRxYWgAtL6pzRz94GlZlA,The Ride,Take Care,Drake,0.517,0.556,351000.0,0.702,0.0,0.0,0.343,-10.079,0.0,0.205,155.948,4.0,0.793,6X1x82kppWZmDzlXXK3y3q,2011
1242,4Kz4RdRCceaA9VgTqBhBfa,The Motto,Take Care,Drake,0.000107,0.766,181573.0,0.442,6.12e-05,1.0,0.111,-8.558,1.0,0.356,201.8,4.0,0.39,6X1x82kppWZmDzlXXK3y3q,2011
1264,7sBwAWyXfiIgrYQ8BaJESH,Keep The Family Close,Views,Drake,0.137,0.4,328907.0,0.574,0.0,9.0,0.381,-7.593,0.0,0.0494,128.584,4.0,0.199,40GMAhriYJRO1rsY4YdrZb,2016-05-06
1265,1C7KSXR2GVxknex6I4ANco,9,Views,Drake,0.000855,0.7,255787.0,0.721,0.00112,2.0,0.257,-7.296,1.0,0.0447,100.003,4.0,0.0378,40GMAhriYJRO1rsY4YdrZb,2016-05-06
1266,03L2AoiRbWhvt7BDMx1jUB,U With Me?,Views,Drake,0.352,0.44,297373.0,0.421,1.33e-05,6.0,0.136,-11.399,0.0,0.154,87.629,4.0,0.116,40GMAhriYJRO1rsY4YdrZb,2016-05-06
1267,3cjF2OFRmip8spwZYQRKxP,Feel No Ways,Views,Drake,0.0319,0.589,240653.0,0.673,5.68e-06,7.0,0.108,-7.082,1.0,0.167,193.783,4.0,0.209,40GMAhriYJRO1rsY4YdrZb,2016-05-06
1268,5NFYuqu8V6QXc6mzcLImd6,Hype,Views,Drake,0.0244,0.789,209413.0,0.608,0.0,7.0,0.368,-8.288,1.0,0.189,129.958,4.0,0.271,40GMAhriYJRO1rsY4YdrZb,2016-05-06
